UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_enc,Power [W],Temp_diff [K],Wear_torque,wear_ratio
9197,L56376,L,298.0,308.9,1607,37.7,49,0,0,0,0,0,0,1,6344.331172193955,10.899999999999977,1847.3000000000002,0.245
9198,M24057,M,297.9,308.8,1469,49.0,51,0,0,0,0,0,0,2,7537.832693268229,10.900000000000034,2499.0,0.2318181818181818
9199,M24058,M,297.9,308.8,1538,37.6,54,0,0,0,0,0,0,2,6055.817774863782,10.900000000000034,2030.4,0.24545454545454545
9200,L56379,L,297.9,308.8,1613,31.4,57,0,0,0,0,0,0,1,5303.8671012515515,10.900000000000034,1789.8,0.285
9201,M24060,M,297.9,308.8,1602,32.1,59,0,0,0,0,0,0,2,5385.1296312244085,10.900000000000034,1893.9,0.2681818181818182
9202,L56381,L,297.8,308.7,1404,44.2,62,0,0,0,0,0,0,1,6498.572899509702,10.899999999999977,2740.4,0.31
9203,L56382,L,297.8,308.8,1548,36.9,64,0,0,0,0,0,0,1,5981.71807614111,11.0,2361.6,0.32
9204,L56383,L,297.8,308.8,1559,35.2,66,0,0,0,0,0,0,1,5746.685057750546,11.0,2323.2000000000003,0.33
9205,L56384,L,297.8,308.8,1621,36.1,68,0,0,0,0,0,0,1,6128.001102067763,11.0,2454.8,0.34
9206,L56385,L,297.8,308.8,1579,32.9,70,0,0,0,0,0,0,1,5440.0970306867175,11.0,2303.0,0.35
9207,M24066,M,297.9,308.9,1547,44.0,72,0,0,0,0,0,0,2,7128.064291485001,11.0,3168.0,0.32727272727272727
9208,L56387,L,297.9,308.8,1386,48.6,75,0,0,0,0,0,0,1,7053.880816958234,10.900000000000034,3645.0,0.375
9209,L56388,L,298.0,308.9,1406,40.9,77,0,0,0,0,0,0,1,6021.951406058083,10.899999999999977,3149.2999999999997,0.385
9210,M24069,M,298.0,309.0,1393,55.9,79,0,0,0,0,0,0,2,8154.391195486251,11.0,4416.099999999999,0.35909090909090907
9211,M24070,M,297.9,309.0,2456,13.9,82,0,0,0,0,0,0,2,3574.964888176993,11.100000000000023,1139.8,0.37272727272727274
9212,M24071,M,298.0,309.0,1409,49.1,85,0,0,0,0,0,0,2,7244.711626712791,11.0,4173.5,0.38636363636363635
9213,L56392,L,298.0,308.9,1390,53.9,88,0,0,0,0,0,0,1,7845.70877332003,10.899999999999977,4743.2,0.44
9214,L56393,L,298.0,309.0,1679,32.4,90,0,0,0,0,0,0,1,5696.712790607444,11.0,2916.0,0.45
9215,L56394,L,298.0,308.9,1508,37.1,92,0,0,0,0,0,0,1,5858.735195728582,10.899999999999977,3413.2000000000003,0.46
9216,L56395,L,297.9,308.8,1681,31.7,94,0,0,0,0,0,0,1,5580.274894889893,10.900000000000034,2979.7999999999997,0.47
9217,H38630,H,297.7,308.8,1469,43.7,96,0,0,0,0,0,0,0,6722.516095833095,11.100000000000023,4195.200000000001,0.4
9218,L56397,L,297.8,308.8,1421,49.6,101,0,0,0,0,0,0,1,7380.815892441812,11.0,5009.6,0.505
9219,L56398,L,297.7,308.8,1354,50.2,103,0,0,0,0,0,0,1,7117.88553128737,11.100000000000023,5170.6,0.515
9220,M24079,M,297.7,308.8,1350,57.0,105,0,0,0,0,0,0,2,8058.18515645782,11.100000000000023,5985.0,0.4772727272727273
9221,L56400,L,297.8,308.9,1282,58.1,108,0,0,0,0,0,0,1,7799.9671842837615,11.099999999999966,6274.8,0.54
9222,M24081,M,297.8,309.0,1675,30.0,110,0,0,0,0,0,0,2,5262.167694762903,11.199999999999989,3300.0,0.5
9223,M24082,M,297.9,309.0,1525,38.5,113,0,0,0,0,0,0,2,6148.358622463024,11.100000000000023,4350.5,0.5136363636363637
9224,L56403,L,297.9,309.0,1382,43.9,116,0,0,0,0,0,0,1,6353.326599158734,11.100000000000023,5092.4,0.58
9225,L56404,L,297.9,309.0,1450,46.8,118,0,0,0,0,0,0,1,7106.282582420112,11.100000000000023,5522.4,0.59
9226,L56405,L,298.0,309.1,1820,23.6,120,0,0,0,0,0,0,1,4497.922921899627,11.100000000000023,2832.0,0.6
9227,L56406,L,298.0,309.1,1822,23.5,122,0,0,0,0,0,0,1,4483.785754958472,11.100000000000023,2867.0,0.61
9228,L56407,L,298.0,309.1,1473,44.3,124,0,0,0,0,0,0,1,6833.372428602766,11.100000000000023,5493.2,0.62
9229,M24088,M,298.1,309.1,1572,37.5,126,0,0,0,0,0,0,2,6173.229564303943,11.0,4725.0,0.5727272727272728
9230,M24089,M,298.1,309.0,2042,17.8,129,0,0,0,0,0,0,2,3806.311771187345,10.899999999999977,2296.2000000000003,0.5863636363636363
9231,L56410,L,298.2,309.2,1922,22.6,132,0,0,0,0,0,0,1,4548.732947083686,11.0,2983.2000000000003,0.66
9232,L56411,L,298.2,309.1,1539,36.5,134,0,0,0,0,0,0,1,5882.475164214208,10.900000000000034,4891.0,0.67
9233,L56412,L,298.2,309.1,1350,52.0,136,0,0,0,0,0,0,1,7351.326809400116,10.900000000000034,7072.0,0.68
9234,L56413,L,298.3,309.1,1403,45.1,138,0,0,0,0,0,0,1,6626.173921123008,10.800000000000011,6223.8,0.69
9235,L56414,L,298.3,309.1,1904,20.3,140,0,0,0,0,0,0,1,4047.544199080994,10.800000000000011,2842.0,0.7
9236,M24095,M,298.2,308.9,1592,35.2,142,0,0,0,0,0,0,2,5868.327525297543,10.699999999999989,4998.400000000001,0.6454545454545455
9237,L56416,L,298.1,308.7,1556,31.6,145,0,0,0,0,0,0,1,5149.028471331623,10.599999999999966,4582.0,0.725
9238,M24097,M,298.1,308.8,1811,25.4,147,0,0,0,0,0,0,2,4817.045903651277,10.699999999999989,3733.7999999999997,0.6681818181818182
9239,M24098,M,298.2,308.8,1456,41.2,150,0,0,0,0,0,0,2,6281.844894314055,10.600000000000023,6180.0,0.6818181818181818
9240,H38653,H,298.2,308.8,1436,51.9,153,0,0,0,0,0,0,0,7804.595797460051,10.600000000000023,7940.7,0.6375
9241,M24100,M,298.1,308.7,1362,49.6,158,0,0,0,0,0,0,2,7074.36400105964,10.599999999999966,7836.8,0.7181818181818181
9242,L56421,L,298.1,308.7,1683,29.1,161,0,0,0,0,0,0,1,5128.681422911874,10.599999999999966,4685.1,0.805
9243,M24102,M,298.2,308.7,1269,60.9,163,0,0,0,0,0,0,2,8092.962587133058,10.5,9926.699999999999,0.740909090909091
9244,L56423,L,298.3,308.8,1454,49.0,166,0,0,0,0,0,0,1,7460.86367325528,10.5,8134.0,0.83
9245,L56424,L,298.3,308.8,1767,27.3,168,0,0,0,0,0,0,1,5051.5867391927795,10.5,4586.400000000001,0.84
9246,L56425,L,298.3,308.9,1708,27.3,170,0,0,0,0,0,0,1,4882.914629621544,10.599999999999966,4641.0,0.85
9247,L56426,L,298.3,308.9,1862,27.0,172,0,0,0,0,0,0,1,5264.680968885776,10.599999999999966,4644.0,0.86
9248,L56427,L,298.3,308.9,1695,30.7,174,0,0,0,0,0,0,1,5449.249537284176,10.599999999999966,5341.8,0.87
9249,M24108,M,298.3,309.1,1488,40.6,176,0,0,0,0,0,0,2,6326.413622092982,10.800000000000011,7145.6,0.8
9250,L56429,L,298.3,309.0,1657,32.2,179,0,0,0,0,0,0,1,5587.364422311495,10.699999999999989,5763.8,0.895
9251,H38664,H,298.3,309.0,1823,25.9,181,0,0,0,0,0,0,0,4944.41654180332,10.699999999999989,4687.9,0.7541666666666667
9252,M24111,M,298.2,309.1,1651,28.8,186,0,0,0,0,0,0,2,4979.2986922336795,10.900000000000034,5356.8,0.8454545454545455
9253,M24112,M,298.1,309.0,1533,36.1,189,0,0,0,0,0,0,2,5795.327384003627,10.899999999999977,6822.900000000001,0.8590909090909091
9254,M24113,M,298.2,309.0,1508,40.5,192,0,0,0,0,0,0,2,6395.654324178101,10.800000000000011,7776.0,0.8727272727272727
9255,L56434,L,298.3,309.1,1616,31.1,195,0,0,0,0,0,0,1,5262.963564901814,10.800000000000011,6064.5,0.975
9256,L56435,L,298.2,309.0,1651,31.5,197,0,0,0,0,0,0,1,5446.107944630586,10.800000000000011,6205.5,0.985
9257,L56436,L,298.2,309.1,1569,35.2,199,0,0,0,0,0,0,1,5783.5464115526665,10.900000000000034,7004.8,0.995
9258,M24117,M,298.3,309.1,1296,58.7,201,0,0,0,0,0,0,2,7966.5763146791405,10.800000000000011,11798.7,0.9136363636363637
9259,H38672,H,298.3,309.0,1379,43.2,0,0,0,0,0,0,0,0,6238.449027792468,10.699999999999989,0.0,0.0
9260,M24119,M,298.2,309.0,1694,28.0,5,0,0,0,0,0,0,2,4967.067424835702,10.800000000000011,140.0,0.022727272727272728
9261,L56440,L,298.2,309.0,1377,57.8,8,0,0,0,0,0,0,1,8334.708141826792,10.800000000000011,462.4,0.04
9262,H38675,H,298.3,309.0,1470,38.4,10,0,0,0,0,0,0,0,5911.2207369945545,10.699999999999989,384.0,0.041666666666666664
9263,M24122,M,298.3,309.1,1404,47.0,15,0,0,0,0,0,0,2,6910.247200836109,10.800000000000011,705.0,0.06818181818181818
9264,L56443,L,298.3,309.1,1593,40.1,18,0,0,0,0,0,0,1,6689.424653215282,10.800000000000011,721.8000000000001,0.09
9265,M24124,M,298.3,309.0,1526,36.9,20,0,0,0,0,0,0,2,5896.70657893497,10.699999999999989,738.0,0.09090909090909091
9266,M24125,M,298.3,308.9,1390,49.7,23,0,0,0,0,0,0,2,7234.354842931456,10.599999999999966,1143.1000000000001,0.10454545454545454
9267,L56446,L,298.2,308.9,1737,25.5,26,0,0,0,0,0,0,1,4638.40447339265,10.699999999999989,663.0,0.13
9268,L56447,L,298.2,308.8,1362,57.3,28,0,0,0,0,0,0,1,8172.601960901559,10.600000000000023,1604.3999999999999,0.14
9269,L56448,L,298.2,308.8,1666,31.5,30,0,0,0,0,0,0,1,5495.588028924625,10.600000000000023,945.0,0.15
9270,L56449,L,298.2,308.8,1354,60.9,32,0,0,0,0,0,0,1,8635.044399509976,10.600000000000023,1948.8,0.16
9271,L56450,L,298.2,308.8,1302,60.4,34,0,0,0,0,0,0,1,8235.24531841414,10.600000000000023,2053.6,0.17
9272,L56451,L,298.2,308.7,1991,20.5,36,0,0,0,0,0,0,1,4274.189165086474,10.5,738.0,0.18
9273,L56452,L,298.2,308.6,1353,54.1,38,0,0,0,0,0,0,1,7665.203331420273,10.400000000000034,2055.8,0.19
9274,H38687,H,298.2,308.7,1520,35.7,40,0,0,0,0,0,0,0,5682.512791813218,10.5,1428.0,0.16666666666666666
9275,L56454,L,298.2,308.7,1428,54.9,45,0,0,0,0,0,0,1,8209.73558606699,10.5,2470.5,0.225
9276,L56455,L,298.2,308.7,1605,29.4,47,0,0,0,0,0,0,1,4941.411084831386,10.5,1381.8,0.235
9277,L56456,L,298.1,308.7,1691,30.3,49,0,0,0,0,0,0,1,5365.557508992543,10.599999999999966,1484.7,0.245
9278,L56457,L,298.2,308.7,1447,48.4,51,0,0,0,0,0,0,1,7334.0271058543485,10.5,2468.4,0.255
9279,H38692,H,298.2,308.8,1606,39.9,53,0,0,0,0,0,0,0,6710.3790762147255,10.600000000000023,2114.7,0.22083333333333333
9280,M24139,M,298.2,308.8,1645,28.2,58,0,0,0,0,0,0,2,4857.8447202458965,10.600000000000023,1635.6,0.2636363636363636
9281,H38694,H,298.2,308.8,1470,43.3,61,0,0,0,0,0,0,0,6665.517133121463,10.600000000000023,2641.2999999999997,0.25416666666666665
9282,L56461,L,298.2,308.9,1336,45.0,66,0,0,0,0,0,0,1,6295.751677793945,10.699999999999989,2970.0,0.33
9283,M24142,M,298.2,308.9,1414,44.3,68,0,0,0,0,0,0,2,6559.666404646512,10.699999999999989,3012.3999999999996,0.3090909090909091
9284,M24143,M,298.3,309.0,1802,27.5,71,0,0,0,0,0,0,2,5189.38746495474,10.699999999999989,1952.5,0.32272727272727275
9285,L56464,L,298.2,308.9,1683,31.7,74,0,0,0,0,0,0,1,5586.91412736448,10.699999999999989,2345.7999999999997,0.37
9286,M24145,M,298.2,309.0,1410,47.6,76,0,0,0,0,0,0,2,7028.371084611085,10.800000000000011,3617.6,0.34545454545454546
9287,L56466,L,298.2,308.9,1605,32.0,79,0,0,0,0,0,0,1,5378.406622945726,10.699999999999989,2528.0,0.395
9288,L56467,L,298.2,308.9,1709,28.1,81,0,0,0,0,0,0,1,5028.946328135909,10.699999999999989,2276.1,0.405
9289,L56468,L,298.2,308.9,1444,53.1,83,0,0,0,0,0,0,1,8029.533831457082,10.699999999999989,4407.3,0.415
9290,L56469,L,298.2,308.9,1367,45.0,85,0,0,0,0,0,0,1,6441.835736185871,10.699999999999989,3825.0,0.425
9291,L56470,L,298.2,309.0,1418,44.2,87,0,0,0,0,0,0,1,6563.373483977748,10.800000000000011,3845.4,0.435
9292,L56471,L,298.2,309.0,1353,57.8,89,0,0,0,0,0,0,1,8189.4408975248,10.800000000000011,5144.2,0.445
9293,L56472,L,298.2,309.0,1643,34.1,91,0,0,0,0,0,0,1,5867.060416260594,10.800000000000011,3103.1,0.455
9294,L56473,L,298.3,309.1,1437,38.0,93,0,0,0,0,0,0,1,5718.326948064142,10.800000000000011,3534.0,0.465
9295,L56474,L,298.1,309.0,1437,36.2,95,0,0,0,0,0,0,1,5447.4588294716295,10.899999999999977,3439.0000000000005,0.475
9296,M24155,M,298.2,309.0,1413,47.9,97,0,0,0,0,0,0,2,7087.715769837396,10.800000000000011,4646.3,0.4409090909090909
9297,H38710,H,298.2,309.0,1524,39.1,100,0,0,0,0,0,0,0,6240.082655972335,10.800000000000011,3910.0,0.4166666666666667
9298,M24157,M,298.1,308.9,1479,43.4,105,0,0,0,0,0,0,2,6721.8144734737925,10.799999999999955,4557.0,0.4772727272727273
9299,L56478,L,298.1,308.9,1313,50.6,108,0,0,0,0,0,0,1,6957.350146688932,10.799999999999955,5464.8,0.54
9300,M24159,M,298.1,308.9,1335,50.4,110,0,0,0,0,0,0,2,7045.964003471188,10.799999999999955,5544.0,0.5
9301,L56480,L,298.1,308.9,1367,41.9,113,0,0,0,0,0,0,1,5998.064829915288,10.799999999999955,4734.7,0.565
9302,M24161,M,298.1,308.9,1459,50.3,115,0,0,0,0,0,0,2,7685.141972795055,10.799999999999955,5784.5,0.5227272727272727
9303,M24162,M,298.1,308.9,1804,25.1,118,0,0,0,0,0,0,2,4741.7523997202425,10.799999999999955,2961.8,0.5363636363636364
9304,L56483,L,298.2,309.0,1491,38.3,121,0,0,0,0,0,0,1,5980.053032034706,10.800000000000011,4634.299999999999,0.605
9305,L56484,L,298.3,309.1,1537,43.0,123,0,0,0,0,0,0,1,6921.033335613434,10.800000000000011,5289.0,0.615
9306,H38719,H,298.3,309.1,1646,30.2,125,0,0,0,0,0,0,0,5205.535251194191,10.800000000000011,3775.0,0.5208333333333334
9307,M24166,M,298.3,309.2,1783,28.3,130,0,0,0,0,0,0,2,5284.0436516074005,10.899999999999977,3679.0,0.5909090909090909
9308,L56487,L,298.3,309.1,1395,49.8,133,0,0,0,0,0,0,1,7274.986107917884,10.800000000000011,6623.4,0.665
9309,L56488,L,298.4,309.1,1423,48.0,135,0,0,0,0,0,0,1,7152.778153693242,10.700000000000045,6480.0,0.675
9310,L56489,L,298.3,309.2,1562,37.6,137,0,0,0,0,0,0,1,6150.316881883762,10.899999999999977,5151.2,0.685
9311,L56490,L,298.4,309.3,1549,40.8,139,0,0,0,0,0,0,1,6618.204747758401,10.900000000000034,5671.2,0.695
9312,L56491,L,298.4,309.4,1540,43.2,141,0,0,0,0,0,0,1,6966.795868600725,11.0,6091.200000000001,0.705
9313,H38726,H,298.5,309.4,1573,33.6,143,0,0,0,0,0,0,0,5534.732273388354,10.899999999999977,4804.8,0.5958333333333333
9314,L56493,L,298.5,309.4,1418,45.1,148,0,0,0,0,0,0,1,6697.016835461458,10.899999999999977,6674.8,0.74
9315,M24174,M,298.5,309.4,1565,33.7,150,0,0,0,0,0,0,2,5522.972244888417,10.899999999999977,5055.0,0.6818181818181818
9316,L56495,L,298.5,309.5,1569,41.0,153,0,0,0,0,0,0,1,6736.517127092593,11.0,6273.0,0.765
9317,H38730,H,298.5,309.4,1417,41.2,155,0,0,0,0,0,0,0,6113.581191787785,10.899999999999977,6386.0,0.6458333333333334
9318,L56497,L,298.5,309.5,1480,38.1,160,0,0,0,0,0,0,1,5904.937551687375,11.0,6096.0,0.8
9319,L56498,L,298.5,309.4,1364,44.5,162,0,0,0,0,0,0,1,6356.279696253109,10.899999999999977,7209.0,0.81
9320,L56499,L,298.5,309.4,1911,21.5,164,0,0,0,0,0,0,1,4302.568218723902,10.899999999999977,3526.0,0.82
9321,L56500,L,298.4,309.3,1409,43.1,166,0,0,0,0,0,0,1,6359.410816931187,10.900000000000034,7154.6,0.83
9322,L56501,L,298.4,309.2,1335,53.5,168,0,0,0,0,0,0,1,7479.3467100339,10.800000000000011,8988.0,0.84
9323,M24182,M,298.5,309.3,1512,38.1,170,0,0,0,0,0,0,2,6032.611877129265,10.800000000000011,6477.0,0.7727272727272727
9324,L56503,L,298.6,309.4,1447,40.2,173,0,0,0,0,0,0,1,6091.485323457538,10.799999999999955,6954.6,0.865
9325,L56504,L,298.6,309.3,1537,37.6,175,0,0,0,0,0,0,1,6051.880312071282,10.699999999999989,6580.0,0.875
9326,M24185,M,298.6,309.3,1510,40.8,177,0,0,0,0,0,0,2,6451.574673411998,10.699999999999989,7221.599999999999,0.8045454545454546
9327,L56506,L,298.6,309.3,1677,31.2,180,0,0,0,0,0,0,1,5479.188915272886,10.699999999999989,5616.0,0.9
9328,L56507,L,298.5,309.2,1504,33.7,182,0,0,0,0,0,0,1,5307.699844288932,10.699999999999989,6133.400000000001,0.91
9329,H38742,H,298.5,309.1,2051,19.0,184,0,0,0,0,0,0,0,4080.824137258022,10.600000000000023,3496.0,0.7666666666666667
9330,L56509,L,298.5,309.1,1474,41.3,189,0,0,0,0,0,0,1,6374.940756615431,10.600000000000023,7805.7,0.945
9331,M24190,M,298.4,309.0,1507,36.1,191,0,0,0,0,0,0,2,5697.037421848316,10.600000000000023,6895.1,0.8681818181818182
9332,L56511,L,298.4,308.9,1496,37.9,194,0,0,0,0,0,0,1,5937.442563676518,10.5,7352.599999999999,0.97
9333,M24192,M,298.5,309.0,1921,22.0,196,0,0,0,0,0,0,2,4425.6662908670605,10.5,4312.0,0.8909090909090909
9334,L56513,L,298.5,309.0,1450,40.5,199,0,0,0,0,0,0,1,6149.66761940202,10.5,8059.5,0.995
9335,L56514,L,298.4,308.9,1402,44.8,201,0,0,0,0,0,0,1,6577.405931163782,10.5,9004.8,1.005
9336,L56515,L,298.4,308.9,1501,50.0,203,0,0,0,0,0,0,1,7859.217621730466,10.5,10150.0,1.015
9337,L56516,L,298.5,308.9,1725,31.9,205,0,0,0,0,0,0,1,5762.466324847078,10.399999999999977,6539.5,1.025
9338,H38751,H,298.5,308.9,1500,40.3,207,0,0,0,0,0,0,0,6330.309196983432,10.399999999999977,8342.099999999999,0.8625
9339,H38752,H,298.5,309.0,1531,30.8,212,0,0,0,0,0,0,0,4938.039108716533,10.5,6529.6,0.8833333333333333
9340,L56519,L,298.5,309.0,1458,44.8,217,0,0,0,0,0,0,1,6840.126852807984,10.5,9721.599999999999,1.085
9341,H38754,H,298.4,308.9,1577,37.1,0,0,0,0,0,0,0,0,6126.807296859398,10.5,0.0,0.0
9342,M24201,M,298.3,308.9,1363,46.1,5,0,0,0,0,0,0,2,6579.992509115238,10.599999999999966,230.5,0.022727272727272728
9343,H38756,H,298.3,308.9,1706,31.8,8,0,0,0,0,0,0,0,5681.130491045638,10.599999999999966,254.4,0.03333333333333333
9344,M24203,M,298.3,308.8,1391,50.4,13,0,0,0,0,0,0,2,7341.525040320916,10.5,655.1999999999999,0.05909090909090909
9345,L56524,L,298.2,308.8,1616,33.7,16,0,0,0,0,0,0,1,5702.954088012576,10.600000000000023,539.2,0.08
9346,L56525,L,298.2,308.8,1442,47.0,18,0,0,0,0,0,0,1,7097.276683479821,10.600000000000023,846.0,0.09
9347,M24206,M,298.2,308.8,1626,40.4,20,0,0,0,0,0,0,2,6879.082601712497,10.600000000000023,808.0,0.09090909090909091
9348,M24207,M,298.2,308.7,1426,42.6,23,0,0,0,0,0,0,2,6361.473796107044,10.5,979.8000000000001,0.10454545454545454
9349,L56528,L,298.2,308.7,1436,49.1,26,0,0,0,0,0,0,1,7383.538606074924,10.5,1276.6000000000001,0.13
9350,M24209,M,298.2,308.7,1599,36.2,28,0,0,0,0,0,0,2,6061.5773613953625,10.5,1013.6000000000001,0.12727272727272726
9351,L56530,L,298.2,308.7,2186,17.8,31,0,0,0,0,0,0,1,4074.7294475100575,10.5,551.8000000000001,0.155
9352,L56531,L,298.3,308.8,1645,30.4,33,0,0,0,0,0,0,1,5236.825514023946,10.5,1003.1999999999999,0.165
9353,L56532,L,298.2,308.7,1780,27.9,35,0,0,0,0,0,0,1,5200.592478752544,10.5,976.5,0.175
9354,L56533,L,298.2,308.8,1345,44.3,37,0,0,0,0,0,0,1,6239.569529172248,10.600000000000023,1639.1,0.185
9355,M24214,M,298.2,308.8,1607,31.9,39,0,0,0,0,0,0,2,5368.2802226256545,10.600000000000023,1244.1,0.17727272727272728
9356,L56535,L,298.3,308.9,1708,28.0,42,0,0,0,0,0,0,1,5008.117568842609,10.599999999999966,1176.0,0.21
9357,L56536,L,298.3,308.9,1270,52.7,44,0,0,0,0,0,0,1,7008.788490403708,10.599999999999966,2318.8,0.22
9358,M24217,M,298.3,308.9,1646,25.4,46,0,0,0,0,0,0,2,4378.165409944782,10.599999999999966,1168.3999999999999,0.20909090909090908
9359,L56538,L,298.2,308.7,1407,45.1,49,0,0,0,0,0,0,1,6645.065364946595,10.5,2209.9,0.245
9360,M24219,M,298.1,308.7,1581,47.4,51,0,0,0,0,0,0,2,7847.635616814231,10.599999999999966,2417.4,0.2318181818181818
9361,L56540,L,298.0,308.6,1532,42.6,54,0,0,0,0,0,0,1,6834.34632232538,10.600000000000023,2300.4,0.27
9362,L56541,L,298.0,308.6,1610,33.1,56,0,0,0,0,0,0,1,5580.620470081789,10.600000000000023,1853.6000000000001,0.28
9363,M24222,M,298.0,308.5,1682,33.0,58,0,0,0,0,0,0,2,5812.574727671835,10.5,1914.0,0.2636363636363636
9364,L56543,L,297.9,308.5,1519,34.3,61,0,0,0,0,0,0,1,5456.0772653179765,10.600000000000023,2092.2999999999997,0.305
9365,L56544,L,297.9,308.5,1683,28.5,63,0,0,0,0,0,0,1,5022.93541419204,10.600000000000023,1795.5,0.315
9366,M24225,M,298.0,308.6,1254,55.8,65,0,0,0,0,0,0,2,7327.576368938976,10.600000000000023,3627.0,0.29545454545454547
9367,L56546,L,298.0,308.5,1461,48.0,68,0,0,0,0,0,0,1,7343.786987031501,10.5,3264.0,0.34
9368,L56547,L,297.9,308.5,1472,45.1,70,0,0,0,0,0,0,1,6952.051327079877,10.600000000000023,3157.0,0.35
9369,L56548,L,297.7,308.4,1510,38.6,72,0,0,0,0,0,0,1,6103.69564690449,10.699999999999989,2779.2000000000003,0.36
9370,M24229,M,297.7,308.3,1547,36.8,74,0,0,0,0,0,0,2,5961.653771060182,10.600000000000023,2723.2,0.33636363636363636
9371,H38784,H,297.7,308.4,1418,51.9,77,0,0,0,0,0,0,0,7706.766602227264,10.699999999999989,3996.2999999999997,0.32083333333333336
9372,L56551,L,297.7,308.4,1289,51.3,82,0,0,0,0,0,0,1,6924.667111116086,10.699999999999989,4206.599999999999,0.41
9373,L56552,L,297.7,308.4,1487,41.4,84,0,0,0,0,0,0,1,6446.73662072547,10.699999999999989,3477.6,0.42
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,1,6923.180090593387,10.800000000000011,3913.0,0.43
9375,M24234,M,297.8,308.5,1466,44.7,88,0,0,0,0,0,0,2,6862.306496942329,10.699999999999989,3933.6000000000004,0.4
9376,H38789,H,297.7,308.4,1288,49.5,91,0,0,0,0,0,0,0,6676.512707409028,10.699999999999989,4504.5,0.37916666666666665
9377,H38790,H,297.7,308.4,1738,27.7,96,0,0,0,0,0,0,0,5041.481282823733,10.699999999999989,2659.2,0.4
9378,H38791,H,297.7,308.3,1488,41.0,101,0,0,0,0,0,0,0,6388.742820340203,10.600000000000023,4141.0,0.42083333333333334
9379,L56558,L,297.6,308.3,1816,28.8,106,0,0,0,0,0,0,1,5476.926968562302,10.699999999999989,3052.8,0.53
9380,L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0,1,7206.970626967665,10.699999999999989,5238.0,0.54
9381,L56560,L,297.4,308.1,1435,45.7,110,0,0,0,0,0,0,1,6867.469180869728,10.700000000000045,5027.0,0.55
9382,M24241,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,0,2,6571.37407326889,10.600000000000023,4748.8,0.509090909090909
9383,L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0,1,5664.919872953115,10.699999999999989,3864.0,0.575
9384,H38797,H,297.5,308.1,1548,38.2,117,0,0,0,0,0,0,0,6192.456111343913,10.600000000000023,4469.400000000001,0.4875
9385,M24244,M,297.6,308.1,1379,57.4,122,0,0,0,0,0,0,2,8289.050328594622,10.5,7002.8,0.5545454545454546
9386,M24245,M,297.5,308.1,1907,23.5,125,0,0,0,0,0,0,2,4692.963465809993,10.600000000000023,2937.5,0.5681818181818182
9387,M24246,M,297.5,308.0,2033,16.7,128,0,0,0,0,0,0,2,3555.3508780430807,10.5,2137.6,0.5818181818181818
9388,H38801,H,297.4,307.9,1390,52.0,131,0,0,0,0,0,0,0,7569.143900049008,10.5,6812.0,0.5458333333333333
9389,M24248,M,297.5,307.9,1544,37.9,136,0,0,0,0,0,0,2,6127.948742190202,10.399999999999977,5154.4,0.6181818181818182
9390,L56569,L,297.6,308.0,1258,57.4,139,0,0,0,0,0,0,1,7561.729741386535,10.399999999999977,7978.599999999999,0.695
9391,M24250,M,297.5,308.0,1560,39.0,141,0,0,0,0,0,0,2,6371.1499014801,10.5,5499.0,0.6409090909090909
9392,H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0,0,4012.180337777085,10.599999999999966,2664.0,0.6
9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0,1,6967.329939351835,10.5,6898.7,0.745
9394,H38807,H,297.7,308.2,1489,43.0,151,0,0,0,0,0,0,0,6704.891761046456,10.5,6493.0,0.6291666666666667
9395,L56574,L,297.7,308.2,1334,53.0,156,0,0,0,0,0,0,1,7403.896126470185,10.5,8268.0,0.78
9396,L56575,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0,1,6267.477343911637,10.5,6304.2,0.79
9397,L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0,1,7419.960136905541,10.5,7568.0,0.8
9398,M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0,2,7661.08784504407,10.5,8650.8,0.7363636363636363
9399,H38812,H,297.7,308.2,1526,40.1,165,0,0,0,0,0,0,0,6408.074087135292,10.5,6616.5,0.6875
9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,1,6929.264308365838,10.5,7615.999999999999,0.85
9401,L56580,L,297.7,308.2,1446,43.9,172,0,0,0,0,0,0,1,6647.54722314293,10.5,7550.8,0.86
9402,M24261,M,297.7,308.2,1720,25.6,174,0,0,0,0,0,0,2,4611.020257428859,10.5,4454.400000000001,0.7909090909090909
9403,L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,0,1,5574.630500088943,10.400000000000034,5433.9,0.885
9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0,1,5171.344251147622,10.400000000000034,5208.900000000001,0.895
